num__age,num__city_population,num__household_size,num__annual_income,num__tenure_months,num__num_standard_accounts,num__num_savings_accounts,num__num_student_accounts,num__num_business_accounts,num__num_of_accounts,num__number_of_debit_cards,num__number_of_credit_cards,num__number_of_loans,num__total_loan_amount,num__current_balance,num__days_from_last_transaction,num__avg_monthly_balance_3m,num__avg_monthly_balance_12m,num__avg_monthly_spend_3m,num__avg_monthly_spend_12m,num__transaction_count_3m,num__transaction_count_12m,num__transaction_volume_3m,num__transaction_volume_12m,num__declined_transactions_3m,num__declined_transactions_12m,num__loan_payments_12m,num__loan_payments_3m,num__mobile_app_logins_3m,num__support_contacts_3m,num__complaints_3m,num__mobile_app_logins_12m,num__support_contacts_12m,num__complaints_12m,num__last_support_contact_days,num__days_from_last_app_login,num__online_banking_logins_3m,num__days_from_last_web_login,num__days_from_last_login,num__online_banking_logins_12m,num__avg_time_spent_per_login_minutes_3m,num__avg_time_spent_per_login_minutes_12m,num__push_clicks_3m,num__push_clicks_12m,num__marketing_emails_opened_3m,num__marketing_emails_opened_12m,num__logins_ratio_3m_12m,num__transactions_per_login,num__balance_stability_ratio,num__inactivity_gap,num__balance_bucket,num__income_bucket,num__spend_bucket,num__activity_bucket,num__spend_to_income_ratio,num__loan_to_income_ratio,num__complaints_rate,num__engagement_score,cat__gender_female,cat__gender_male,cat__education_level_bachelor,cat__education_level_doctorate,cat__education_level_master,cat__education_level_no_formal_education,cat__education_level_primary_education,cat__education_level_secondary_education,cat__education_level_unknown,cat__employment_status_employed,cat__employment_status_other,cat__employment_status_retired,cat__employment_status_self-employed,cat__employment_status_student,cat__employment_status_unemployed,cat__main_account_type_business,cat__main_account_type_savings,cat__main_account_type_standard,cat__main_account_type_student,cat__received_satisfaction_survey_False,cat__received_satisfaction_survey_True,cat__filled_satisfaction_survey_False,cat__filled_satisfaction_survey_True,cat__nps_segment_detractor,cat__nps_segment_passive,cat__nps_segment_promoter,customer_id,churn
1.2345565769877387,0.6349709853380435,-0.09619856863915227,0.004574644010197973,-0.9874149907497412,-0.8078623372370289,-0.6259553518231168,-0.3799870820929068,3.120950911413314,0.82348882423549,0.6736277889454025,0.9225751977178861,-0.44857899071098756,-0.652633281240653,-0.4949874377718099,-0.9842705136120544,-0.05459365136227512,-0.005489740581136116,-0.197923565143077,0.8156312375955981,-0.8929908870049703,-0.38470045085713567,-0.6601485311460393,-0.6440100356903997,2.9011468652982413,-0.6954408086494237,-0.6634392551426181,-0.589598086605993,-1.1600782958611797,0.7604532444523076,-0.09261447609510118,1.0880466879664357,-0.7156661859224969,-0.14978012603708923,-0.5144644860921886,-0.6014402528439402,0.0032777146842418677,-0.6045182923974755,-0.3651873109830849,0.19494374826106375,-0.7637254121363701,0.5141830376116391,-0.0076139377353442814,1.335841097106224,-0.6916680107913714,0.670320625153598,-1.1930924633796323,0.559859125105064,-0.20147874839590105,0.9787998770776726,-0.7061878919927788,7.070537559107176e-05,0.0008479774361829901,-0.9684349770747818,-0.21446917583822728,-0.5610080165419641,-0.13334480725658832,-0.7698433092214327,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0ddef00236bc4dbe8dafb2f2205f2de0,False
0.46463223248033825,0.2597508151718742,-0.8938649752656219,-0.696645539015365,-0.8627345590658012,-0.8078623372370289,-0.6259553518231168,-0.3799870820929068,-0.44993113825867,-1.3823340492272835,-0.7808729788941019,-0.3999236522217442,-0.44857899071098756,-0.6893531579204805,-1.2806850396790797,0.7043626760874626,-1.4120475396499483,-1.643323093218571,-0.9973536280002785,-1.3152915553377025,-1.3430190515995226,0.03718960875479165,-0.7819767765082966,-0.9373343875650462,-0.30986239347125655,0.7143317610838494,-0.6634392551426181,-0.589598086605993,0.006709027107067329,0.7604532444523076,-0.09261447609510118,-2.409193647559731,-0.7156661859224969,-0.14978012603708923,-0.5181720897345549,1.5073965383339707,-0.7092689558031304,3.5739388867798216,4.458951539520018,0.19494374826106375,-0.7637254121363701,-1.8883810524233877,-1.0094478502806379,0.8916268456077457,-0.6916680107913714,2.6905080230648535,1.1725271124673506,-0.7834433233620386,0.6988572853895589,-0.6416961839768133,-1.413224227588272,-0.7069830505352045,-1.4124477495353613,-0.09526305653129444,-1.343834553545522,-0.5873945510478426,-0.13334480725658832,-2.285449723532202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3d7b776d28d74a8ca5d62b2d709759cb,False
-1.845140801041863,-2.056776875236065,-0.8938649752656219,1.3221041336825197,-0.36401283233004156,2.4378682261901665,-0.6259553518231168,-0.3799870820929068,-0.44993113825867,0.82348882423549,-0.7808729788941019,0.9225751977178861,-0.44857899071098756,0.6454315182121279,-0.3103587584724515,-0.3088172377322476,-0.2967685234511558,0.3982015787309077,2.4789703938374443,0.19293665328670662,-1.793047216194075,0.03718960875479165,-0.6819685153900257,0.3418857025549397,-0.30986239347125655,-0.6954408086494237,1.422385889590982,-0.589598086605993,-0.5766846343770562,-0.10963055926886803,-0.09261447609510118,0.5358508455149358,-1.4217995711444968,-0.14978012603708923,-0.4180667913906666,0.45297814274501524,0.7158243851716141,-0.6045182923974755,-0.3651873109830849,-2.0069057546362568,1.2282553185270888,0.8574064790452143,-1.0094478502806379,1.335841097106224,-1.4073100291994123,-0.45200570701932175,-0.6708128167640646,-0.8793934982525459,-0.6142987336881304,0.30359318497163684,-0.7061878919927788,1.414178217197182,1.4141437044077272,-0.9684349770747818,2.186883004371032,0.048708356197168755,-0.13334480725658832,-1.2338316196869525,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6e51420695d34641b42b04e2d5e9db2b,False
0.036896485531782444,-0.531726807352779,0.7014678379873174,-1.1090789574383937,-0.2808925445407483,-0.8078623372370289,-0.6259553518231168,-0.3799870820929068,-0.44993113825867,-1.3823340492272835,-0.7808729788941019,-0.3999236522217442,-0.44857899071098756,1.1576223214330863,2.0221168900094435,-0.5114532204961897,0.07923983058157998,0.6980865587912831,-1.0040554369104586,-1.4893708148185305,0.4570936067786867,0.03718960875479165,0.9781686191732718,0.41521679052360133,-0.30986239347125655,0.7143317610838494,-0.6634392551426181,-0.589598086605993,-1.1600782958611797,-0.10963055926886803,-0.09261447609510118,-0.7526061202052309,-0.7156661859224969,-0.14978012603708923,-0.4959264678803575,-0.6014402528439402,0.0032777146842418677,2.5293245919854974,-0.3651873109830849,2.9972976610394713,-0.7637254121363701,-1.201934169556237,-0.0076139377353442814,0.8916268456077457,-1.4073100291994123,0.22139009228443016,-1.0231197973213113,2.2869622731341956,-0.5145311391999429,0.5061551926034475,1.4149211147937013,-1.414036806446,-1.4124477495353613,-0.9684349770747818,-1.0750481631522928,1.7381402467840839,-0.13334480725658832,0.045039040282335366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7fceb33efeae4008a62860b11060e7a5,False
-1.0752164565344626,-0.019008989316947212,1.499134244613787,1.708115134380422,0.010028462721778191,1.6264355853333674,-0.6259553518231168,-0.3799870820929068,0.442789374159326,0.82348882423549,0.6736277889454025,-0.3999236522217442,-0.44857899071098756,-0.6893531579204805,-0.7144904231610472,-0.8829525222300834,-0.5092026217747353,0.17213443991616317,0.8255383955687176,0.5493518960182048,-0.44296272241041795,0.45907966836671893,-0.5401386178041142,-0.7530665254899478,-0.30986239347125655,-0.6954408086494237,-0.6634392551426181,-0.589598086605993,0.5901026885911909,1.630537048173483,-0.09261447609510118,-0.7526061202052309,-0.009532800700497047,-0.14978012603708923,-0.47738844966852634,-0.6014402528439402,1.4283710556589864,-0.6045182923974755,-0.3651873109830849,-0.40556066162002363,-1.2617205948022348,1.88707680334594,-1.0094478502806379,2.2242696001031805,-0.6916680107913714,0.4458553587190141,0.8125849961085536,-0.5915429735810239,-0.6560240531752838,0.8775188732617673,-0.7061878919927788,1.414178217197182,1.4141437044077272,0.7779088640121928,0.01576622794694836,-0.5873945510478426,-0.13334480725658832,0.04095881484233345,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2ed3aef13bd84e8a80497eaaef6d2003,False
1.2345565769877387,0.7433660847981362,0.7014678379873174,-0.7974611716947307,-0.779614271276508,0.003570303619769882,0.19973433531989443,-0.3799870820929068,-0.44993113825867,-0.2794226124958968,1.1584613782252373,-0.3999236522217442,-0.44857899071098756,-0.6893531579204805,-0.6775646873011755,0.4341813657355399,0.06649378468216521,0.2274978208503863,-0.9284207363527114,-1.4439588340844014,0.9071217713732391,-1.6503706296929175,2.1655394284501974,-0.2341080567886502,-0.30986239347125655,-0.6954408086494237,-0.6634392551426181,-0.589598086605993,-0.5766846343770562,0.7604532444523076,-0.09261447609510118,-0.016344996936564233,0.6966005845215029,-0.14978012603708923,-0.4291896023177653,-0.6014402528439402,-0.7092689558031304,-0.6045182923974755,-0.3651873109830849,-0.005224388365965373,1.2282553185270888,0.8574064790452143,-1.0094478502806379,-0.4410159088876892,-1.4073100291994123,-0.6764709734539057,-0.5743919589273445,0.8477096497765859,-0.27257538075457505,-0.4391341763450025,-0.7061878919927788,-0.7069830505352045,-1.4124477495353613,-0.9684349770747818,-1.109347384105838,-0.5873945510478426,-0.13334480725658832,1.70180631174827,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,84179c548b3f479f8ec8476198aaa043,False
-1.5029522034830183,1.6215825394162724,0.7014678379873174,-0.9157207306392284,-0.11465196896216173,-0.8078623372370289,-0.6259553518231168,1.1460654564328234,-0.44993113825867,-0.8308783308615901,-0.7808729788941019,-0.3999236522217442,-0.44857899071098756,-0.6893531579204805,0.45482454573488956,-0.07240859117431524,0.5550922108263981,-0.13236415522206418,-1.0500106980088366,-1.3256124600500045,1.3571499359677914,1.09191475778461,0.2962941115486972,0.5111112901749281,-0.30986239347125655,-0.6954408086494237,-0.6634392551426181,-0.589598086605993,-0.5766846343770562,-0.9797143629900437,-0.09261447609510118,1.2721119687836024,0.6966005845215029,-0.14978012603708923,2.436788013231332,1.5073965383339707,0.0032777146842418677,-0.6045182923974755,-0.3651873109830849,-1.4064013447551693,-0.7637254121363701,-1.5451576109898124,-1.0094478502806379,0.44741259410926737,0.7396160260247103,1.119251158022766,-0.7750515819929513,1.1355601744481079,0.4184967679762051,0.06727084273452433,0.707884779198208,-1.414036806446,-1.4124477495353613,-0.9684349770747818,-1.3517846673076448,-0.5873945510478426,-0.13334480725658832,0.26717730573518983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,faa3703a095945cda49d3193d03caf59,False
-1.5029522034830183,0.8022537573795471,-0.09619856863915227,-0.6196229087049844,1.2152726356665307,-0.8078623372370289,-0.6259553518231168,2.672117994958554,-0.44993113825867,-0.2794226124958968,0.18879419966556776,-0.3999236522217442,-0.44857899071098756,-0.6893531579204805,0.10813291460609427,-0.9842705136120544,-0.11195085790964159,0.01757833480812353,0.009832511072507119,0.3105949670069502,1.8071781005623437,0.45907966836671893,1.320015038995725,1.025055667391189,-0.30986239347125655,0.7143317610838494,-0.6634392551426181,-0.589598086605993,0.5901026885911909,-0.10963055926886803,-0.09261447609510118,0.16772028388060242,-0.009532800700497047,-0.14978012603708923,-0.2623474384112849,1.5073965383339707,-1.4218156262905026,0.4400960023968488,2.0468821142684663,0.5952800215151219,-0.7637254121363701,-0.17226384525551142,-0.0076139377353442814,-0.4410159088876892,-1.4073100291994123,-0.6764709734539057,0.4178097717150341,0.128083338097781,-0.26373971496391996,1.0125602116829744,0.0008484436027146556,-0.7069830505352045,0.0008479774361829901,0.7779088640121928,0.9552880413879703,-0.5873945510478426,-0.13334480725658832,-0.28868939883117045,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,effd32d5df6c4a08ab44f96cb6d891c3,False
-1.4174050540933072,-0.43037464871248626,-0.09619856863915227,0.4875533524760398,-0.44713312011933487,0.8150029444765687,0.19973433531989443,-0.3799870820929068,-0.44993113825867,0.27203310586979657,-0.29603938961426707,-0.3999236522217442,-0.44857899071098756,-0.6893531579204805,1.0312763111028864,0.7043626760874626,-0.12469690380905636,-0.45993082574955113,0.1697185236439474,1.043379201580397,1.8071781005623437,-1.0175355402750266,0.2544724750810567,1.5847536294084097,-0.30986239347125655,0.7143317610838494,-0.6634392551426181,-0.589598086605993,1.1734963500753144,-0.10963055926886803,-0.09261447609510118,2.560568934503769,-0.7156661859224969,-0.14978012603708923,-0.43660480960249776,0.45297814274501524,-1.4218156262905026,-0.6045182923974755,-0.3651873109830849,0.5952800215151219,0.2322649531953594,-1.5451576109898124,-1.0094478502806379,0.8916268456077457,-0.6916680107913714,2.0171122237611017,0.17286968930723687,-0.13098213410658874,0.1709055685803016,-0.7092168531874168,1.4149211147937013,0.7071244612863866,0.7074958409219552,1.65108078455568,-0.008079485478414541,-0.5873945510478426,-0.13334480725658832,2.119408653040073,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,527128867109426783d4a70dc9b6c717,False
2.603310967223117,-0.10257280991016814,-0.8938649752656219,-0.9311124302849331,-0.9042947029604479,0.003570303619769882,0.19973433531989443,-0.3799870820929068,-0.44993113825867,-0.2794226124958968,-0.7808729788941019,-0.3999236522217442,-0.44857899071098756,-0.6893531579204805,-0.062135756303314055,-0.9842705136120544,0.6379415091725941,0.6127346798510224,-0.8700192587068559,-1.4852424529336097,0.4570936067786867,-1.2284805700809902,0.4890373057039103,-0.5431014445540363,2.9011468652982413,-0.6954408086494237,-0.6634392551426181,-0.589598086605993,1.756890011559438,0.7604532444523076,-0.09261447609510118,-0.38447555857089755,0.6966005845215029,-0.14978012603708923,-0.40694398046356794,-0.6014402528439402,2.1409177261463586,-0.6045182923974755,-0.3651873109830849,-0.20539252499299449,-1.2617205948022348,1.2006299204787896,-1.0094478502806379,-0.8852301603861675,-0.6916680107913714,0.670320625153598,1.7741446498099112,-0.5915429735810239,-0.1372735910715415,0.9787998770776726,0.0008484436027146556,-1.414036806446,-0.7057998860495892,1.65108078455568,-0.8455527223610682,-0.5873945510478426,-0.13334480725658832,1.724975721960077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1c0c40eb8cd44d6283124ef047defcbe,False
