num__age,num__city_population,num__household_size,num__annual_income,num__tenure_months,num__number_of_accounts,num__num_standard_accounts,num__num_savings_accounts,num__num_student_accounts,num__num_business_accounts,num__number_of_debit_cards,num__number_of_credit_cards,num__total_loan_amount,num__number_of_loans,num__current_balance,num__days_from_last_transaction,num__avg_monthly_balance_3m,num__avg_monthly_balance_12m,num__avg_monthly_spend_3m,num__avg_monthly_spend_12m,num__transaction_count_3m,num__transaction_count_12m,num__transaction_volume_3m,num__transaction_volume_12m,num__declined_transactions_3m,num__declined_transactions_12m,num__credit_limit,num__revolving_balance,num__credit_utilization_ratio,num__loan_payments_3m,num__loan_payments_12m,num__complaints_3m,num__complaints_12m,num__support_contacts_3m,num__support_contacts_12m,num__last_support_contact_days,num__days_from_last_login,num__days_from_last_web_login,num__days_from_last_app_login,num__mobile_app_logins_3m,num__mobile_app_logins_12m,num__online_banking_logins_3m,num__online_banking_logins_12m,num__avg_time_spent_per_login_minutes_3m,num__avg_time_spent_per_login_minutes_12m,num__push_clicks_3m,num__push_clicks_12m,num__marketing_emails_opened_3m,num__marketing_emails_opened_12m,num__logins_ratio_3m_12m,num__transactions_per_login,num__balance_stability_ratio,num__credit_utilization_proxy,num__inactivity_gap,num__balance_bucket,num__income_bucket,num__spend_bucket,num__activity_bucket,num__spend_to_income_ratio,num__loan_to_income_ratio,num__complaints_rate,num__engagement_score,cat__gender_female,cat__gender_male,cat__gender_other,cat__education_level_bachelor,cat__education_level_doctorate,cat__education_level_master,cat__education_level_no_formal_education,cat__education_level_primary_education,cat__education_level_secondary_education,cat__education_level_unknown,cat__employment_status_employed,cat__employment_status_other,cat__employment_status_retired,cat__employment_status_self-employed,cat__employment_status_student,cat__employment_status_unemployed,cat__main_account_type_business,cat__main_account_type_savings,cat__main_account_type_standard,cat__main_account_type_student,cat__received_satisfaction_survey_False,cat__received_satisfaction_survey_True,cat__filled_satisfaction_survey_False,cat__filled_satisfaction_survey_True,cat__nps_segment_detractor,cat__nps_segment_passive,cat__nps_segment_promoter,customer_id,churn
-0.5030754626492114,-0.4845386832565851,-0.680075988472582,0.213708113095405,0.33238817780882973,-0.014196410241129182,0.0007401207699483614,-0.9984012779544537,1.01491115915756,-1.018776243159131,-1.2024816452234293,0.021945506936767264,1.4040753427660602,1.2339550072445304,-0.6401294205305869,-1.561756845005512,0.7362517470354623,1.5075782314604143,0.5028579278418819,1.2846861276815635,-1.4665676860783246,0.16696409723950004,0.12189351784110061,0.3057534964779005,0.0070063095990277775,-0.2992163030670133,-0.008196379585068842,-0.8248922529762374,-0.4733253567663074,0.6835037191779365,1.5116617754946367,-0.9984012779544537,1.3275906192949984,-1.418337607062393,-1.238710640587618,1.0422803653779338,1.6023412678831843,1.2484294170129362,1.359848054263731,-1.65228704787764,0.6924063749419037,-0.7712753503660476,-1.134514981008011,0.5962826219031527,0.4134982154591421,0.506950811094871,-1.1281441249712154,0.1667920219881795,-1.0074137996475596,-0.3389729133253196,-0.5612309244648526,-0.08478306426049814,-0.054777475785512175,2.234628177841326,-0.7071067811865475,0.0,0.7071067811865475,-1.410488509354149,0.010804781268873945,0.3215620657908177,4.326335767889323,-0.5279196626769251,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8613df8261234a8ead3867dce629cf1a,False
-0.9999605650641697,0.2677268554984233,0.7263473151621654,1.7592424918714773,-0.30438741819195875,-1.2380248793039839,-1.2327944958105614,-0.9984012779544537,1.01491115915756,-1.018776243159131,1.2468138944922837,1.254839155069757,0.22765867293358802,1.2339550072445304,0.21289579014134694,-1.475120604948845,0.8158015813199168,0.3844449761096823,1.0768914672047187,0.6327892013868359,0.43027228039491067,1.6289588192624729,0.43857271301993145,-0.44735605900293,0.0070063095990277775,-0.8857999201362414,-0.767492700929811,0.43220758885767124,0.721371910500089,0.9285153368401163,-0.7607923456307372,-0.9984012779544537,1.3275906192949984,-0.006213346745394735,0.15954044936341275,-0.6390207643552513,0.5902784244260583,-0.6801047809264519,0.7270876841717234,-1.4226017610464348,1.6984182773955403,0.6142596019004468,-0.7851206060421152,0.5142205437499772,0.2381884580441307,-0.8756108882161561,-0.42837882345542755,-0.18090867008640757,1.2018118490748253,-0.33038130423428974,2.0728039420913893,-0.07414210987042771,-0.027266889407704168,1.4590933208412138,0.7071067811865475,1.414213562373095,1.414213562373095,-1.410488509354149,-0.23465054122585594,-0.352981231141091,0.29205056413735986,-0.4645024277928956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,ffed96424dea4671aaef0f0a96412627,False
0.36647346657696556,1.3352967587659446,0.7263473151621654,-0.5201105767581619,-0.10177700128261696,-0.014196410241129182,-1.2327944958105614,1.0016012820504616,-0.9853079168329009,0.9815698066329975,0.022166124634427208,-1.2109481411962224,-0.5473890506984068,0.009914726275846336,-1.0120195446868143,1.5571477970344973,0.8529064122356919,-0.12833926681297042,0.09614936628685246,-0.6893568873892287,0.9475922712512476,0.33896347630102625,-0.5344028565255974,1.9689033111816554,-1.2221708130374163,0.8739509310714431,0.19929753121183352,-0.7582487734533293,0.3137341985376466,0.37150822916094184,1.758495431609678,-0.9984012779544537,0.4329274888313564,-0.7122754769038939,-0.19002232312434497,0.8807994659120346,-0.2193718503396425,1.5938385270916324,1.014706034213545,1.3336216809280261,-0.8884694717709538,-0.7712753503660476,-0.4007867935796296,-0.896276603445985,0.7194201577195586,-0.5299704633883993,-1.3030854503501625,-0.18090867008640757,-0.38606908594438893,0.11934499232375335,-0.3079583411421371,-0.06393408609668874,-0.05498506458075986,-1.255278678659179,-1.414213562373095,-0.7071067811865475,0.0,1.4783768451858386,0.13750987402496662,-0.25133947205084917,0.12395534731436146,-0.0356772443193019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,b40cc89b073146249825fa849cf9ca1e,False
-1.703881126818694,0.4063031544327531,-0.680075988472582,0.05664492037504311,1.461217643446591,-0.014196410241129182,-1.2327944958105614,-0.9984012779544537,1.01491115915756,0.9815698066329975,-1.2024816452234293,1.254839155069757,-0.4482546059973782,1.2339550072445304,-0.018307365657550183,-0.5798794576966201,1.4252123217333257,-1.2837527217084332,-0.7333352485668324,-0.9250968012643755,0.9475922712512476,1.0699608373125127,0.3222450747953816,-0.3778130538424499,0.0070063095990277775,1.460534548140671,0.015495469475102329,0.7269539396583461,0.7793003070312601,-0.4721109414460172,0.5847274803369795,1.0016012820504616,-0.46173564163228564,0.6998487834131044,1.208228766826686,-0.23056907747091826,1.6890895116080806,1.2484294170129362,-0.6247185610248381,-0.6187032571372171,-1.4920766132431358,0.6142596019004468,1.1365484562703125,-0.7443564697325041,1.6536638740266456,-0.5299704633883993,-1.4780267757291095,-0.8763100542355816,0.3733522308039309,0.23612792020548828,0.17044542735632565,0.10780260354394185,-0.039944487513174046,1.6019550050254452,0.0,0.0,-0.7071067811865475,-0.6882721707191521,-0.6353229655305538,-0.328484082177458,-0.5064017157718828,-0.016026635803500486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,85248edc44dc4956acd3217c17dff295,False
1.525872038878535,-0.3384210931436487,1.429558966979539,-0.4616927316053093,-1.606882955466299,-0.014196410241129182,1.2342747373504581,-0.9984012779544537,1.01491115915756,0.9815698066329975,1.2468138944922837,1.254839155069757,-0.3405159841809578,1.2339550072445304,-1.381096345605973,-1.6772718317477344,0.8129491586585899,0.5996492582420735,-0.5542321575960238,-0.8547932853103104,0.43027228039491067,-1.4240301590796176,0.05095755903429419,0.4565682967433198,0.0070063095990277775,-0.2992163030670133,-1.521498639560266,-1.4895064636379853,-1.310495497914988,1.0024801103865115,-1.082615614090553,1.0016012820504616,0.4329274888313564,1.4059109135716035,-0.19002232312434497,-0.27806345966677093,1.6601734303664486,1.5650544345850745,-1.5163354461544851,0.30003789018760324,-0.8022398801320706,-0.2516997432661121,-0.2610290435932712,0.5817200015601378,-0.5188768471898701,0.8525912359226276,-0.42837882345542755,1.2098940982119406,0.787582039939378,-0.0673975197135492,-0.25134446957588297,-0.07688738589126026,-0.05514051857878678,2.3570810499992385,-1.414213562373095,-0.7071067811865475,-0.7071067811865475,0.03394416791584481,-0.35257538674278543,-0.1699379702261401,0.12395534731436146,0.4071998904287866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,259254a46ceb4c50a97238a5e1cd85d8,False
0.6149160177844447,0.29598205457065896,0.7263473151621654,0.5378619483108434,0.12977776089948795,-0.014196410241129182,-1.2327944958105614,1.0016012820504616,-0.9853079168329009,0.9815698066329975,0.022166124634427208,0.021945506936767264,-1.569128245204539,1.2339550072445304,-1.4523245318188445,-1.619514338376623,-0.4789433241101682,0.9308468451647882,1.1743851230357016,0.0810889917578099,1.1200322682033599,1.6289588192624729,0.8946443415025165,-1.3186508045180843,1.2361834322354717,0.2873673140022149,-0.10356588132850919,1.3450102665378594,-1.0823026950788424,0.37206807624316107,-0.5991625487935687,-0.9984012779544537,-0.46173564163228564,-1.418337607062393,0.8586659943389282,-0.9144881810911969,-1.491679424971458,0.5576111968555434,-1.3437644361293921,0.9890937506812184,1.1235543331363194,0.9606433399670704,-0.7501811685455255,-0.2117031088469279,-0.6211281230163851,-1.2212513130439127,-0.9532027995922685,-1.5717114383847557,0.09719902471363279,-0.22020910482961964,-0.25583557761775216,-0.09183651594211141,-0.03195521539249271,0.091702915077858,-1.414213562373095,0.7071067811865475,1.414213562373095,0.7561605065508418,0.2188091875046077,-0.773065215608914,-0.47638471276777594,-0.3314375979754982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,424ed8ab057a486a886bb47fda237388,False
-0.9171463813283434,0.1996812853789251,-0.680075988472582,-0.2309549743208773,1.5191063339921174,-0.014196410241129182,0.0007401207699483614,-0.9984012779544537,-0.9853079168329009,-1.018776243159131,-1.2024816452234293,-1.2109481411962224,0.9490966853745559,0.009914726275846336,-0.2544281713280233,-0.666515697753287,1.060532636926524,-0.9849635825160655,-0.7635761848747664,1.0482899051725165,1.6373522590596967,-1.5100298486103807,0.48937658725224525,0.8408066196265939,1.2361834322354717,0.2873673140022149,-0.009319434195251658,-1.2028976496357962,0.3643878697713245,-1.6249054014007,0.8131337783663637,-0.9984012779544537,-1.3563987720959276,-0.7122754769038939,0.5091032218511705,1.5552196930931428,0.9083553180840122,-0.3346956708477555,-1.31500260112521,-0.8483885439684221,0.836122361006709,-1.6372346955326065,1.0317301437805437,0.7479380154297267,-0.45643070398937013,1.5438720855781412,-0.0784961726975336,-0.8763100542355816,1.6160416582102723,-0.2987661134779722,0.6303562770724949,-0.004653222388751266,-0.058461965053086526,1.1121435163937952,0.0,0.0,-0.7071067811865475,-0.6882721707191521,-0.5745359747749352,0.3182279854349601,-0.7165207368006309,1.1062343701903705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,496fd51f01bf4d37830b5fc504f75c97,False
-0.04759745210216635,-0.721040439825095,1.429558966979539,-0.77279259907798,1.4901619887193542,-1.2380248793039839,1.2342747373504581,1.0016012820504616,1.01491115915756,-1.018776243159131,0.022166124634427208,-1.2109481411962224,0.5016461791900138,0.009914726275846336,0.22735854066907948,0.37311918292671603,-0.8595104800200868,-1.0641589390861845,-0.9992374293735534,-0.8116633876837285,-0.6043677013177631,-0.09103497135278932,0.8661781640887699,-0.12351687863365625,0.0070063095990277775,-0.8857999201362414,0.8854155383462331,1.8049014474543048,-0.5710989938473395,1.3645571993114818,0.14202349815022183,-0.9984012779544537,-0.46173564163228564,0.6998487834131044,1.208228766826686,-0.9239870575303675,-0.5663648252392285,1.7089748971178647,-1.6026209511670315,-0.9632311873840247,-0.6010374996413433,0.9606433399670704,0.33294139384875193,0.41097977444404765,-0.507519748793475,1.5438720855781412,1.3210344303340422,0.8621934061373536,-0.9383754981249851,-0.2603266454920467,-0.12222511337214567,-0.07059158874110064,-0.04034798645665648,-0.6634231298959355,0.7071067811865475,-0.7071067811865475,-1.414213562373095,-0.6882721707191521,-0.5599939652988445,0.3685443147189808,-0.5064017157718828,-0.40373118342992687,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5f95501c22d14d36ad4a5ef7076cb141,False
0.9875798445956634,-0.45934499559623954,0.0231356633447917,1.672192785386845,-0.1307213465553801,-0.014196410241129182,0.0007401207699483614,1.0016012820504616,1.01491115915756,0.9815698066329975,1.2468138944922837,1.254839155069757,-0.011644751944486593,1.2339550072445304,0.9670003388358764,1.4416328102922746,-0.9617682827045858,-0.721646000305851,1.4138556909928637,-0.895710368261504,-0.6043677013177631,1.7149585087932362,0.0987953339370241,2.198383439632227,0.0070063095990277775,-0.8857999201362414,-0.11566119796227088,-1.3882162741974322,1.1822748471432258,0.12033927363974688,-0.2628062290009425,1.0016012820504616,1.3275906192949984,-0.7122754769038939,-0.19002232312434497,-1.1994544742663131,-0.2772040128229068,0.6727475668817756,-0.7110040660373846,-0.6187032571372171,1.0948111359233583,-0.07850787423280033,-1.064636106014832,-1.9717254929571024,-1.3518338338704525,1.1982316607503845,0.9711517795761483,1.2098940982119406,-1.2835670057378579,-0.29202590650647814,-0.26856038373638136,-0.08527506275757006,-0.060146918185776124,-1.2144610546065415,1.414213562373095,1.414213562373095,1.414213562373095,-0.6882721707191521,-0.08428302897698481,-0.4036794742622139,0.5441933893718576,-0.46491461238661785,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,58e564abafb5451f98711bfe7f63f711,True
1.3602436714068822,-0.34724265273086385,0.0231356633447917,-1.9695297495107809,-0.21755438237366942,-0.014196410241129182,-1.2327944958105614,1.0016012820504616,1.01491115915756,0.9815698066329975,-1.2024816452234293,1.254839155069757,0.8772393415316762,-1.2141255546928378,-0.47135136034748387,-1.1574543914077329,2.559550463122119,0.3209277888541689,-0.7965209364410317,0.9791465445166245,0.2578322834427984,0.553962700127934,0.04447393024454906,0.22106539010203335,1.2361834322354717,0.2873673140022149,0.1529212293788136,0.30693329985855405,-0.11043922017014561,-1.692072217728473,-0.06903073740672906,-0.9984012779544537,-0.46173564163228564,0.6998487834131044,-0.8891478680998605,-0.9239870575303675,0.9372713993256443,-1.0542979835117061,0.6408021791591769,1.103936394096821,1.6696750801825793,-1.6372346955326065,0.2980019563521623,0.35738889566666976,-1.5556368785192847,1.1982316607503845,0.27138647806036037,0.8621934061373536,-0.45510738746696344,-0.23499988127455204,-0.36001992771402863,-0.052517415116575955,-0.04530189096212974,1.4795021328675326,-0.7071067811865475,-1.414213562373095,-0.7071067811865475,0.7561605065508418,0.7546758417993117,2.1930173218842173,0.12395534731436146,-0.3636782886494865,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,b5cc9ecbc23446078b7235c69f2ecf5e,True
